malaria,D03.383.533
malaria,D02.705
malaria,D02.806.250.900
malaria,Y03.020
malaria,D03.383.663
malaria,D03.633.100.810.835
malaria,D10.251.355.325.600
malaria,D10.251.355.325.600
malaria,D03.633.300.669
malaria,D02.455.426.559.847.149.700
malaria,Y03.020
malaria,D02.455.426.559.847.149.700
malaria,Y03.020
malaria,D03.633.100.473
malaria,D03.633.100.473
malaria,D10.251.355.255.550.250.100
malaria,Y03.020
malaria,D02.455.849.090
malaria,D03.383.725
malaria,D02.948
malaria,Y03.020
malaria,D02.455.426.100.050
malaria,Y03.020
malaria,D10.251.500
malaria,D02.455.426.100.050
malaria,Y03.020
malaria,D10.251.500
malaria,D02.455.326.146.800
malaria,Y03.020
malaria,D04.210.500.247.222.474
malaria,D02.455.426.559.847.149
malaria,D02.455.426.559.847.149
malaria,D02.455.426.559.847.149
malaria,D02.455.849.291
malaria,D02.540
malaria,D02.092.782.258.368.257
malaria,Y03.020
malaria,D02.092.782.258.368.257
malaria,Y03.020
malaria,D02.092.782.258.368.257
malaria,Y03.020
malaria,D02.455.426.559.389.703
malaria,D03.383.129.799
malaria,D03.383.129.308
malaria,D02.455.849.919.530.733
malaria,Y03.020
malaria,D03.383.129.308
malaria,D02.455.849.919.530.733
malaria,Y03.020
malaria,D02.355.601.536
malaria,Y03.020
malaria,D02.092.146.651
malaria,D02.455.426.392.368.367
malaria,D02.455.426.559.389.097.175
malaria,D02.455.426.559.389.097.175
malaria,D02.455.426.559.389.565
malaria,D01.625.062.500
malaria,D10.251.355.325
malaria,D01.928
malaria,D02.886.778
malaria,D01.928
malaria,D02.886.778
malaria,D01.928
malaria,D02.886.778
malaria,D02.455.426.559.847.638.721
malaria,D02.640
malaria,D02.355.726
malaria,D02.640
malaria,D02.355.726
malaria,D02.640
malaria,D02.355.726
malaria,D02.522.818.222
malaria,D02.522.818.222
malaria,D03.633.300.953.852
malaria,D03.383.188
malaria,D02.455.426.559.389.657.684
malaria,Y03.020
malaria,D03.383.621
malaria,D03.383.129.539
malaria,D02.455.326.271.665.146.240
malaria,D02.455.326.271.665.146.240
malaria,D02.455.326.271.665.146.240
malaria,D02.033.260.100
malaria,Y03.020
malaria,D02.033.260.100
malaria,Y03.020
malaria,D02.033.260.100
malaria,Y03.020
malaria,D03.383.663.283
malaria,D02.455.426.779
malaria,D02.886.904
malaria,Y03.020
malaria,D02.886.904
malaria,Y03.020
malaria,D02.886.904
malaria,Y03.020
malaria,D03.132.960
malaria,D10.251.355
malaria,D03.383.082.301
malaria,D02.455.426.559.389.140
malaria,D03.383.082.301
malaria,D02.455.426.559.389.140
malaria,D03.383.725
malaria,D03.383.725
malaria,D03.383.725
malaria,D02.241.081.018
malaria,D03.633.100.473
malaria,D02.455.849.291
malaria,D02.522.818.222
malaria,D02.455.426.559.847.638.721
malaria,D02.712
malaria,D12.644.456.448
malaria,Y03.020
malaria,D02.712
malaria,D02.455.426.559.847.723
malaria,D02.455.426.559.847.723
malaria,D02.455.849.765.850
malaria,D09.947.875.359.250
malaria,Y03.020
malaria,D10.251.355.255.550.200.200
malaria,Y03.020
malaria,D10.251.355.255.550.200.200
malaria,Y03.020
malaria,D10.251.355.255.550.200.200
malaria,Y03.020
malaria,D10.251.355.255.550.200.200
malaria,Y03.020
malaria,D10.251.355.255.550.200.200
malaria,Y03.020
malaria,D10.251.355.255.550.200.200
malaria,Y03.020
malaria,D10.251.355.255.550.200.200
malaria,Y03.020
malaria,D10.251.355.255.550.200.200
malaria,Y03.020
malaria,D01.248.497.158.685.750.637
malaria,D10.251.355.255.100.450
malaria,D10.251.355.255.100.300
malaria,D10.251.355.255.100
malaria,D04.210.500.365.415
malaria,D03.383.773.812
malaria,D04.210.500.365.415
malaria,D03.383.773.812
malaria,D10.251.355.255.375
malaria,D02.500
malaria,D02.500
malaria,D04.210.500.745.745.654.829.395.400.500
malaria,D02.806.250
malaria,D02.065.589.327
malaria,D02.806.250
malaria,D02.065.589.327
malaria,D03.132.960.751
malaria,D04.210.500.054.079.429.625
malaria,Y03.020
malaria,D04.210.500.054.079.429.625
malaria,Y03.020
malaria,D10.212.302.380.410.210
malaria,D10.212.302.380.410.210
malaria,D02.455.849.291
malaria,D02.455.849.291
malaria,D02.455.849.919.530.444
malaria,Y03.020
malaria,D02.455.849.919.530.444
malaria,Y03.020
malaria,D02.033.160
malaria,D02.033.160
malaria,D03.633.100.531.820
malaria,D03.633.100.531.820
malaria,D02.455.526.368
malaria,D02.455.526.368
malaria,D03.383.129.308
malaria,D02.455.426.559.847.638
malaria,D03.383.606
malaria,D09.400.410
malaria,D09.400.410
malaria,D03.383.129.462.580
malaria,D03.633.100.857
malaria,D03.383.129.462.580
malaria,D03.633.100.857
malaria,D02.033.415
malaria,D02.455.426.559.847.799
malaria,D02.455.426.559.847.638.638
